image_id,image_path,gt_path,doc_type
banking_0023,images/pil/banking_0023.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0023.json,banking
banking_0024,images/pil/banking_0024.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0024.json,banking
banking_0025,images/pil/banking_0025.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0025.json,banking
banking_0026,images/pil/banking_0026.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0026.json,banking
banking_0027,images/pil/banking_0027.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0027.json,banking
banking_0028,images/pil/banking_0028.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0028.json,banking
banking_0029,images/pil/banking_0029.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0029.json,banking
banking_0030,images/pil/banking_0030.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0030.json,banking
banking_0031,images/pil/banking_0031.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0031.json,banking
banking_0032,images/pil/banking_0032.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0032.json,banking
banking_0033,images/pil/banking_0033.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0033.json,banking
banking_0034,images/pil/banking_0034.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0034.json,banking
banking_0035,images/pil/banking_0035.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0035.json,banking
banking_0036,images/pil/banking_0036.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0036.json,banking
banking_0037,images/pil/banking_0037.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0037.json,banking
banking_0038,images/pil/banking_0038.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0038.json,banking
banking_0039,images/pil/banking_0039.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0039.json,banking
banking_0040,images/pil/banking_0040.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0040.json,banking
banking_0041,images/pil/banking_0041.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0041.json,banking
banking_0042,images/pil/banking_0042.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0042.json,banking
banking_0043,images/pil/banking_0043.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0043.json,banking
banking_0044,images/pil/banking_0044.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0044.json,banking
banking_0045,images/pil/banking_0045.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0045.json,banking
banking_0046,images/pil/banking_0046.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0046.json,banking
banking_0047,images/pil/banking_0047.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0047.json,banking
banking_0048,images/pil/banking_0048.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0048.json,banking
banking_0049,images/pil/banking_0049.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0049.json,banking
banking_0050,images/pil/banking_0050.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0050.json,banking
banking_0051,images/pil/banking_0051.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0051.json,banking
banking_0052,images/pil/banking_0052.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0052.json,banking
banking_0053,images/pil/banking_0053.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0053.json,banking
banking_0054,images/pil/banking_0054.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0054.json,banking
banking_0055,images/pil/banking_0055.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0055.json,banking
banking_0056,images/pil/banking_0056.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0056.json,banking
banking_0057,images/pil/banking_0057.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0057.json,banking
banking_0058,images/pil/banking_0058.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0058.json,banking
banking_0059,images/pil/banking_0059.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0059.json,banking
banking_0060,images/pil/banking_0060.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0060.json,banking
banking_0061,images/pil/banking_0061.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0061.json,banking
banking_0062,images/pil/banking_0062.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0062.json,banking
banking_0063,images/pil/banking_0063.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0063.json,banking
banking_0064,images/pil/banking_0064.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0064.json,banking
banking_0065,images/pil/banking_0065.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0065.json,banking
banking_0066,images/pil/banking_0066.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0066.json,banking
banking_0067,images/pil/banking_0067.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0067.json,banking
banking_0068,images/pil/banking_0068.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0068.json,banking
banking_0069,images/pil/banking_0069.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0069.json,banking
banking_0070,images/pil/banking_0070.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0070.json,banking
banking_0071,images/pil/banking_0071.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0071.json,banking
banking_0072,images/pil/banking_0072.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0072.json,banking
banking_0073,images/pil/banking_0073.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0073.json,banking
banking_0074,images/pil/banking_0074.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0074.json,banking
banking_0075,images/pil/banking_0075.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0075.json,banking
banking_0076,images/pil/banking_0076.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0076.json,banking
banking_0077,images/pil/banking_0077.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0077.json,banking
banking_0078,images/pil/banking_0078.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0078.json,banking
banking_0079,images/pil/banking_0079.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0079.json,banking
banking_0080,images/pil/banking_0080.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0080.json,banking
banking_0081,images/pil/banking_0081.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0081.json,banking
banking_0082,images/pil/banking_0082.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0082.json,banking
banking_0083,images/pil/banking_0083.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0083.json,banking
banking_0084,images/pil/banking_0084.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0084.json,banking
banking_0085,images/pil/banking_0085.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0085.json,banking
banking_0086,images/pil/banking_0086.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0086.json,banking
banking_0087,images/pil/banking_0087.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0087.json,banking
banking_0088,images/pil/banking_0088.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0088.json,banking
banking_0089,images/pil/banking_0089.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0089.json,banking
banking_0090,images/pil/banking_0090.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0090.json,banking
banking_0091,images/pil/banking_0091.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0091.json,banking
banking_0092,images/pil/banking_0092.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0092.json,banking
banking_0093,images/pil/banking_0093.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0093.json,banking
banking_0094,images/pil/banking_0094.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0094.json,banking
banking_0095,images/pil/banking_0095.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0095.json,banking
banking_0096,images/pil/banking_0096.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0096.json,banking
banking_0097,images/pil/banking_0097.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0097.json,banking
banking_0098,images/pil/banking_0098.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0098.json,banking
banking_0099,images/pil/banking_0099.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0099.json,banking
banking_0100,images/pil/banking_0100.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0100.json,banking
banking_0101,images/pil/banking_0101.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0101.json,banking
banking_0102,images/pil/banking_0102.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0102.json,banking
banking_0103,images/pil/banking_0103.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0103.json,banking
banking_0104,images/pil/banking_0104.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0104.json,banking
banking_0105,images/pil/banking_0105.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0105.json,banking
banking_0106,images/pil/banking_0106.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0106.json,banking
banking_0107,images/pil/banking_0107.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0107.json,banking
banking_0108,images/pil/banking_0108.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0108.json,banking
banking_0109,images/pil/banking_0109.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0109.json,banking
banking_0110,images/pil/banking_0110.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0110.json,banking
banking_0111,images/pil/banking_0111.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0111.json,banking
banking_0112,images/pil/banking_0112.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0112.json,banking
banking_0113,images/pil/banking_0113.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0113.json,banking
banking_0114,images/pil/banking_0114.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0114.json,banking
banking_0115,images/pil/banking_0115.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0115.json,banking
banking_0116,images/pil/banking_0116.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0116.json,banking
banking_0117,images/pil/banking_0117.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0117.json,banking
banking_0118,images/pil/banking_0118.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0118.json,banking
banking_0119,images/pil/banking_0119.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0119.json,banking
banking_0120,images/pil/banking_0120.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0120.json,banking
banking_0121,images/pil/banking_0121.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0121.json,banking
banking_0122,images/pil/banking_0122.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0122.json,banking
banking_0123,images/pil/banking_0123.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0123.json,banking
banking_0124,images/pil/banking_0124.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0124.json,banking
banking_0125,images/pil/banking_0125.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0125.json,banking
banking_0126,images/pil/banking_0126.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0126.json,banking
banking_0127,images/pil/banking_0127.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0127.json,banking
banking_0128,images/pil/banking_0128.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0128.json,banking
banking_0129,images/pil/banking_0129.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0129.json,banking
banking_0130,images/pil/banking_0130.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0130.json,banking
banking_0131,images/pil/banking_0131.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0131.json,banking
banking_0132,images/pil/banking_0132.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0132.json,banking
banking_0133,images/pil/banking_0133.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0133.json,banking
banking_0134,images/pil/banking_0134.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0134.json,banking
banking_0135,images/pil/banking_0135.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0135.json,banking
banking_0136,images/pil/banking_0136.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0136.json,banking
banking_0137,images/pil/banking_0137.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0137.json,banking
banking_0138,images/pil/banking_0138.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0138.json,banking
banking_0139,images/pil/banking_0139.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0139.json,banking
banking_0140,images/pil/banking_0140.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0140.json,banking
banking_0141,images/pil/banking_0141.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0141.json,banking
banking_0142,images/pil/banking_0142.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0142.json,banking
banking_0143,images/pil/banking_0143.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0143.json,banking
banking_0144,images/pil/banking_0144.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0144.json,banking
banking_0145,images/pil/banking_0145.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0145.json,banking
banking_0146,images/pil/banking_0146.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0146.json,banking
banking_0147,images/pil/banking_0147.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0147.json,banking
banking_0148,images/pil/banking_0148.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0148.json,banking
banking_0149,images/pil/banking_0149.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0149.json,banking
banking_0150,images/pil/banking_0150.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0150.json,banking
banking_0151,images/pil/banking_0151.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0151.json,banking
banking_0152,images/pil/banking_0152.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0152.json,banking
banking_0153,images/pil/banking_0153.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0153.json,banking
banking_0154,images/pil/banking_0154.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0154.json,banking
banking_0155,images/pil/banking_0155.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0155.json,banking
banking_0156,images/pil/banking_0156.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0156.json,banking
banking_0157,images/pil/banking_0157.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0157.json,banking
banking_0158,images/pil/banking_0158.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0158.json,banking
banking_0159,images/pil/banking_0159.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0159.json,banking
banking_0160,images/pil/banking_0160.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0160.json,banking
banking_0161,images/pil/banking_0161.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0161.json,banking
banking_0162,images/pil/banking_0162.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0162.json,banking
banking_0163,images/pil/banking_0163.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0163.json,banking
banking_0164,images/pil/banking_0164.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0164.json,banking
banking_0165,images/pil/banking_0165.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0165.json,banking
banking_0166,images/pil/banking_0166.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0166.json,banking
banking_0167,images/pil/banking_0167.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0167.json,banking
banking_0168,images/pil/banking_0168.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0168.json,banking
banking_0169,images/pil/banking_0169.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0169.json,banking
banking_0170,images/pil/banking_0170.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0170.json,banking
banking_0171,images/pil/banking_0171.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0171.json,banking
banking_0172,images/pil/banking_0172.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0172.json,banking
banking_0173,images/pil/banking_0173.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/banking_0173.json,banking
